city,country,latitude,longitude,wiki_title,wiki_content
Valencia,Spain,39.4697065,-0.3763353,Valencia,"Valencia (Spanish: [baˈlenθja] , officially in Valencian: València [vaˈlensia]) is the capital of the autonomous community of Valencia and the third-most populated municipality in Spain, with 807,693 inhabitants (2023) within the Ciudad de Valencia and 1,582,387 inhabitants (2021) within metropolis of the Huerta de Valencia. It is the capital of the province of the same name. It is located in eastern Spain, on the banks of the Turia, on the east coast of the Iberian Peninsula on the Mediterranean Sea.
Valencia was founded as a Roman colony in 138 BC under the name Valentia Edetanorum. After the fall of the Western Roman Empire, Valencia became part of the Visigothic Kingdom from 546 AC and 711 AC. Islamic rule and acculturation ensued in the 8th century, together with the introduction of new irrigation systems and crops. Aragonese Christian conquest took place in 1238, and so the city became the capital of the Kingdom of Valencia. The city's population thrived in the 15th century, owing to trade with the rest of the Iberian Peninsula, Italian ports, and other Mediterranean locations, becoming one of the largest European cities by the end of the century. Already harmed by the emergence of the Atlantic World trade in detriment to Mediterranean trade in global trade networks, along with insecurity created by Barbary piracy throughout the 16th century, the city's economic activity experienced a crisis upon the expulsion of the Moriscos in 1609. The city became a major silk manufacturing centre in the 18th century. During the Spanish Civil War, the city served as the accidental seat of the Spanish Government from 1936 to 1937.
The Port of Valencia is the 5th-busiest container port in Europe and the second busiest container port on the Mediterranean Sea. The city is ranked as a Gamma-level global city by the Globalization and World Cities Research Network. Its historic centre is one of the largest in Spain, spanning approximately 169 hectares (420 acres). Due to its long history, Valencia has numerous celebrations and traditions, such as the Falles (or Fallas), which was declared a Fiesta of National Tourist Interest of Spain in 1965 and an intangible cultural heritage by UNESCO in November 2016. In 2022, the city was voted the world's top destination for expatriates, based on criteria such as quality of life and affordability. The city was selected as the European Capital of Sport 2011, the World Design Capital 2022 and the European Green Capital 2024."
Avignon,France,43.9492493,4.8059012,Avignon,"Avignon (, US also , French: [aviɲɔ̃] ; Provençal: Avinhon (Classical norm) or Avignoun (Mistralian norm), IPA: [aviˈɲun]; Latin: Avenio) is the prefecture of the Vaucluse department in the Provence-Alpes-Côte d'Azur region of southeastern France. Located on the left bank of the river Rhône, the commune had a population of 93,671 as of the census results of 2017, with about 16,000 (estimate from Avignon's municipal services) living in the ancient town centre enclosed by its medieval walls. It is France's 35th-largest metropolitan area according to INSEE with 337,039 inhabitants (2020), and France's 13th-largest urban unit with 459,533 inhabitants (2020). Its urban area was the fastest-growing in France from 1999 until 2010 with an increase of 76% of its population and an area increase of 136%. The Communauté d'agglomération du Grand Avignon, a cooperation structure of 16 communes, had 197,102 inhabitants in 2022.
Between 1309 and 1377, during the Avignon Papacy, seven successive popes resided in Avignon and in 1348 Pope Clement VI bought the town from Joanna I of Naples. Papal control persisted until 1791 when during the French Revolution it became part of France. The city is now the capital of the Vaucluse department and one of the few French cities to have preserved its city walls. This is why Avignon is also known as 'La Cité des Papes' (The City-State of Popes).
The historic centre, which includes the Palais des Papes, the cathedral and the Pont d'Avignon, became a UNESCO World Heritage Site in 1995 because of its architecture and importance during the 14th and 15th centuries. The medieval monuments and the annual Festival d'Avignon (commonly called: ""Avignon Festival"") and its accompanying Festival Off Avignon—one of the world's largest festivals for performing arts, have helped to make the town a major centre for tourism."
Cork,Ireland,51.897077,-8.4654674,Cork,"Cork or CORK may refer to:

"
Istanbul,Turkey,41.0766019,29.052495,Istanbul,"Istanbul is the largest city in Turkey, straddling the Bosporus Strait, the boundary between Europe and Asia. It is considered the country's economic, cultural and historic capital. The city has a population of over 15 million residents, comprising 19% of the population of Turkey, and is the most populous city in Europe and the world's fifteenth-largest city.
The city was founded as Byzantium in the 7th century BCE by Greek settlers from Megara. In 330 CE, the Roman emperor Constantine the Great made it his imperial capital, renaming it first as New Rome (Ancient Greek: Νέα Ῥώμη Nea Rhomē; Latin: Nova Roma) and then finally as Constantinople (Constantinopolis) after himself. In 1930, the city's name was officially changed to Istanbul, the Turkish rendering of εἰς τὴν Πόλιν eis tḕn Pólin 'to the City', the appellation Greek speakers used since the 11th century to colloquially refer to the city.
The city served as an imperial capital for almost 1600 years: during the Byzantine (330–1204), Latin (1204–1261), late Byzantine (1261–1453), and Ottoman (1453–1922) empires. The city grew in size and influence, eventually becoming a beacon of the Silk Road and one of the most important cities in history. The city played a key role in the advancement of Christianity during Roman/Byzantine times, hosting four of the first seven ecumenical councils before its transformation to an Islamic stronghold following the Fall of Constantinople in 1453 CE—especially after becoming the seat of the Ottoman Caliphate in 1517. In 1923, after the Turkish War of Independence, Ankara replaced the city as the capital of the newly formed Republic of Turkey.
Istanbul was the 2010 European Capital of Culture. The city has surpassed London and Dubai to become the most visited city in the world, with more than 20 million foreign visitors in 2023. The historic centre of Istanbul is a UNESCO World Heritage Site, and the city hosts the headquarters of numerous Turkish companies, accounting for more than thirty percent of the country's economy."
Lisbon,Portugal,38.7077507,-9.1365919,Lisbon,"Lisbon (; Portuguese: Lisboa [liʒˈβoɐ] ) is the capital and largest city of Portugal, with an estimated population of 548,703 as of 2022 within its administrative limits in an area of 100.05 km2. Lisbon is mainland Europe's westernmost capital city (second overall after Reykjavik) and the only one along the Atlantic coast, the others (Reykjavik and Dublin) being on islands. The city lies in the western portion of the Iberian Peninsula, on the northern shore of the River Tagus. The western portion of its metro area, the Portuguese Riviera, hosts the westernmost point of Continental Europe, culminating at Cabo da Roca.
Lisbon is one of the oldest cities in the world and the second-oldest European capital city (after Athens), predating other modern European capitals by centuries. Settled by pre-Celtic tribes and later founded and civilized by the Phoenicians, Julius Caesar made it a municipium called Felicitas Julia, adding the term to the name Olissipo. After the fall of the Roman Empire, it was ruled by a series of Germanic tribes from the 5th century, most notably the Visigoths. Later it was captured by the Moors in the 8th century. In 1147 Afonso Henriques conquered the city and in 1255 it became Portugal's capital, replacing Coimbra. It has since been the political, economic, and cultural centre of the country.
It has been since the political centre of the country, as its seat of government, National Assembly, Supreme Court of Justice, Armed Forces and residence of the head of state. It is also the centre of Portuguese diplomacy, with ambassadors from 86 countries residing in the city, as well as representations from Taiwan and Palestine. About 2.9 million people live in the Lisbon metropolitan area, which extends beyond the city's administrative area, making it the third largest metropolitan area in the Iberian Peninsula (after Madrid and Barcelona) as well as figuring amongst the 10 most populous urban areas in the European Union. It represents approximately 27.70% of the country's population. 
Lisbon is recognised as an alpha-level global city because of its importance in finance, commerce, fashion, media, entertainment, arts, international trade, education, and tourism. Lisbon is amongst the two Portuguese cities (the other being Porto) to be recognised as a global city, and it is also home to three companies in the Global 2000 (EDP Group, Galp Energia and Jerónimo Martins). Lisbon is one of the major economic centres in Europe, with a growing financial sector, with PSI-20 being part of Euronext, the largest center for debt and funds listings in the world. The Lisbon region has a higher GDP PPP per capita than any other region in Portugal. Its GDP PPP amounts to US$179 billion and thus $61,713 per capita. The city occupies the 40th place of highest gross earnings in the world and, with almost 21,000 millionaires, is the 11th European city by number of millionaires and the 14th by number of billionaires. Most of the headquarters of multinational corporations in Portugal are located in the Lisbon area."
Gothenburg,Sweden,57.7072326,11.9670171,Gothenburg,"Gothenburg ( ; abbreviated Gbg; Swedish: Göteborg [jœtɛˈbɔrj] ) is the capital of Västra Götaland County in Sweden. It is the second-largest city in Sweden, after the capital Stockholm, and the fifth-largest in the Nordic countries. It is situated by the Kattegat on the west coast of Sweden, with a population of approximately 600,000 in the city proper and about 1.1 million inhabitants in the metropolitan area.
King Gustavus Adolphus founded Gothenburg by royal charter in 1621 as a heavily fortified, primarily Dutch, trading colony. In addition to the generous privileges given to his Dutch allies during the ongoing Thirty Years' War, e.g. tax relaxation, he also attracted significant numbers of his German and Scottish allies to populate his only town on the western coast; this trading status was furthered by the founding of the Swedish East India Company. At a key strategic location at the mouth of the Göta älv, where Scandinavia's largest drainage basin enters the sea, the Port of Gothenburg is now the largest port in the Nordic countries. The presence of the University of Gothenburg and Chalmers University of Technology has led Gothenburg to become home to many students. Volvo was founded in Gothenburg in 1927, with both the original Volvo Group and the separate Volvo Car Corporation still headquartered on the island of Hisingen in the city. Other key companies in the area are AstraZeneca, Ericsson, and SKF.
Gothenburg is served by Göteborg Landvetter Airport 25 km (16 mi) southeast of the city centre. The smaller Göteborg City Airport, 15 km (9.3 mi) from the city centre, was closed to regular airline traffic in 2015. The city hosts the Gothia Cup, the world's largest youth football tournament, and the Göteborg Basketball Festival, Europe's largest youth basketball tournament, alongside some of the largest annual events in Scandinavia. The Gothenburg Film Festival, held in January since 1979, is the leading Scandinavian film festival and attracts over 155,000 visitors each year. In summer, a wide variety of music festivals are held in the city, including the popular Way Out West Festival."
Bristol,United Kingdom,51.4538022,-2.5972985,Bristol,"Bristol ( ) is a city, unitary authority area and ceremonial county in South West England, the most populous city in the region. Built around the River Avon, it is bordered by the ceremonial counties of Gloucestershire to the north and Somerset to the south. 
The county is in the West of England combined authority area, which includes the Greater Bristol area (eleventh most populous urban area in the United Kingdom) and nearby places such as Bath.
Iron Age hillforts and Roman villas were built near the confluence of the rivers Frome and Avon. Bristol received a royal charter in 1155 and was historically divided between Gloucestershire and Somerset until 1373 when it became a county corporate. From the 13th to the 18th century, Bristol was among the top three English cities, after London, in tax receipts. A major port, Bristol was a starting place for early voyages of exploration to the New World. At the height of the Bristol slave trade, from 1700 to 1807, more than 2,000 slave ships carried an estimated 500,000 people from Africa to slavery in the Americas. The Port of Bristol has since moved from Bristol Harbour in the city centre to the Severn Estuary at Avonmouth and Royal Portbury Dock.
The city's modern economy is built on the creative media, electronics and aerospace industries; the city-centre docks have been redeveloped as cultural and heritage centres. There are a variety of artistic and sporting organisations and venues including the Royal West of England Academy, the Arnolfini, Spike Island, Ashton Gate and the Memorial Stadium. The city has two universities; the University of Bristol and the University of the West of England (UWE Bristol).  It is connected to the world by Bristol Airport; to the rest of the Great Britain via Bristol Temple Meads and Bristol Parkway mainline rail stations; by road by both the south-west to West Midlands M5 and the London to South Wales M4 (which connect to the city centre by the Portway and M32).
Bristol was named the best city in Britain in which to live in 2014 and 2017; it won the European Green Capital Award in 2015. The city had the largest circulating community currency in the UK, the Bristol Pound, which was pegged to the pound sterling before it ceased operation in August 2020. 

"
Seville,Spain,37.3886303,-5.9953403,Seville,"Seville ( sə-VIL; Spanish: Sevilla, pronounced [seˈβiʎa] ) is the capital and largest city of the Spanish autonomous community of Andalusia and the province of Seville. It is situated on the lower reaches of the River Guadalquivir, in the southwest of the Iberian Peninsula.
Seville has a municipal population of about 701,000  as of 2022, and a metropolitan population of about 1.5 million, making it the largest city in Andalusia, the fourth-largest city in Spain and the 26th most populous municipality in the European Union. Its old town, with an area of 4 square kilometres (2 sq mi), contains a UNESCO World Heritage Site comprising three buildings: the Alcázar palace complex, the Cathedral and the General Archive of the Indies. The Seville harbour, located about 80 kilometres (50 miles) from the Atlantic Ocean, is the only river port in Spain. The capital of Andalusia features hot temperatures in the summer, with daily maximums routinely above 35 °C (95 °F) in July and August.
Seville was founded as the Roman city of Hispalis. Known as Ishbiliyah after the Islamic conquest in 711, Seville became the centre of the independent Taifa of Seville following the collapse of the Caliphate of Córdoba in the early 11th century; later it was ruled by Almoravids and Almohads until being incorporated to the Crown of Castile in 1248. Owing to its role as gateway of the Spanish Empire's trans-atlantic trade, managed from the Casa de Contratación, Seville became one of the largest cities in Western Europe in the 16th century. Coinciding with the Baroque period, the 17th century in Seville represented the most brilliant flowering of the city's culture. Following a deterioration in drought conditions in the Guadalquivir, the American trade gradually moved away from the city of Seville, in favour initially of downstream-dependent berths and eventually of the Bay of Cádiz - to which were eventually transferred control of both the fleets of the Indies (1680) and the Casa de Contratación (1717).
The 20th century in Seville saw the tribulations of the Spanish Civil War, decisive cultural milestones such as the Ibero-American Exposition of 1929 and Expo '92, and the city's election as the capital of the Autonomous Community of Andalusia."
Cannes,France,43.5515198,7.0134418,Cannes,"Cannes ( KAN, KAHN, French: [kan] , locally [ˈkanə]; Occitan: Canas) is a city located on the French Riviera. It is a commune located in the Alpes-Maritimes department, and host city of the annual Cannes Film Festival, Midem, and Cannes Lions International Festival of Creativity. The city is known for its association with the rich and famous, its luxury hotels and restaurants, and for several conferences.

"
Hamburg,Germany,53.550341,10.000654,Hamburg,"Hamburg (German: [ˈhambʊʁk] , locally also [ˈhambʊɪ̯ç] ; Low Saxon: Hamborg [ˈhambɔːç] ), officially the Free and Hanseatic City of Hamburg, is the second-largest city in Germany, after Berlin, and 8th-largest in the European Union, with a population of over 1.9 million. The Hamburg Metropolitan Region has a population of over 5.1 million and is the ninth-biggest metropolitan region by GDP in the European Union.
At the southern tip of the Jutland Peninsula, Hamburg stands on the branching River Elbe at the head of a 110 km (68 mi) estuary to the North Sea, on the mouth of the Alster and Bille. Hamburg is one of Germany's three city-states alongside Berlin and Bremen, and is surrounded by Schleswig-Holstein to the north and Lower Saxony to the south. The Port of Hamburg is Germany's largest and Europe's third-largest, after Rotterdam and Antwerp. The local dialect is a variant of Low Saxon.
The official name reflects Hamburg's history as a member of the medieval Hanseatic League and a free imperial city of the Holy Roman Empire. Before the 1871 unification of Germany, it was a fully sovereign city state, and before 1919 formed a civic republic headed constitutionally by a class of hereditary Grand Burghers or Hanseaten. Beset by disasters such as the Great Fire of Hamburg, North Sea flood of 1962 and military conflicts including World War II bombing raids, the city has managed to recover and emerge wealthier after each catastrophe.
Major regional broadcaster NDR, the printing and publishing firm Gruner + Jahr and the newspapers Der Spiegel and Die Zeit are based in the city. Hamburg is the seat of Germany's oldest stock exchange and the world's oldest merchant bank, Berenberg Bank. Media, commercial, logistical, and industrial firms with significant locations in the city include multinationals Airbus, Blohm + Voss, Aurubis, Beiersdorf, Lufthansa and Unilever. Hamburg is also a major European science, research, and education hub, with several universities and institutions, including the Deutsches Elektronen-Synchrotron Laboratory DESY. The city enjoys a very high quality of living, being ranked 19th in the 2019 Mercer Quality of Living Survey.
Hamburg hosts specialists in world economics and international law, including consular and diplomatic missions as the International Tribunal for the Law of the Sea, the EU-LAC Foundation, and the UNESCO Institute for Lifelong Learning, multipartite international political conferences and summits such as Europe and China and the G20. Former German chancellors Helmut Schmidt and Angela Merkel were both born in Hamburg. The former Mayor of Hamburg, Olaf Scholz, has been the current German chancellor since December 2021.
Hamburg is a major international and domestic tourist destination. The Speicherstadt and Kontorhausviertel were declared World Heritage Sites by UNESCO in 2015. Hamburg's rivers and canals are crossed by around 2,500 bridges, making it the city with the highest number of bridges in Europe, and with 5 of the world's 29 tallest churches standing in Hamburg, it is also the city with the highest number of churches surpassing 100 metres (330 ft) worldwide. Aside from its rich architectural heritage, the city is also home to notable cultural venues such as the Elbphilharmonie and Laeiszhalle concert halls. It gave birth to movements like Hamburger Schule and paved the way for bands including the Beatles. Hamburg is also known for several theatres and a variety of musical shows. St. Pauli's Reeperbahn is among the best-known European entertainment districts."
Thessaloniki,Greece,40.6403167,22.9352716,Thessaloniki,"Thessaloniki (; Greek: Θεσσαλονίκη [θesaloˈnici] ), also known as Thessalonica (English: ), Saloniki, Salonika, or Salonica (), is the second-largest city in Greece, with slightly over one million inhabitants in its metropolitan area, and the capital of the geographic region of Macedonia, the administrative region of Central Macedonia and the Decentralized Administration of Macedonia and Thrace. It is also known in Greek as ""η Συμπρωτεύουσα"" (i Symprotévousa), literally ""the co-capital"", a reference to its historical status as the Συμβασιλεύουσα (Symvasilévousa) or ""co-reigning"" city of the Byzantine Empire alongside Constantinople.
Thessaloniki is located on the Thermaic Gulf, at the northwest corner of the Aegean Sea. It is bounded on the west by the delta of the Axios. The municipality of Thessaloniki, the historical centre, had a population of 319,045 in 2021, while the Thessaloniki metropolitan area had 1,006,112 inhabitants and the greater region had 1,092,919. It is Greece's second major economic, industrial, commercial and political centre, and a major transportation hub for Greece and southeastern Europe, notably through the Port of Thessaloniki. The city is renowned for its festivals, events and vibrant cultural life in general. Events such as the Thessaloniki International Fair and the Thessaloniki International Film Festival are held annually. Thessaloniki was the 2014 European Youth Capital.  The city's main university, Aristotle University, is the largest in Greece and the Balkans.
The city was founded in 315 BC by Cassander of Macedon, who named it after his wife Thessalonike, daughter of Philip II of Macedon and sister of Alexander the Great. It was built 40 km southeast of Pella, the capital of the Kingdom of Macedonia. An important metropolis by the Roman period, Thessaloniki was the second largest and wealthiest city of the Byzantine Empire. It was conquered by the Ottomans in 1430 and remained an important seaport and multi-ethnic metropolis during the nearly five centuries of Turkish rule. From the 16th to the 20th century it was the only Jewish-majority city in Europe. It passed from the Ottoman Empire to the Kingdom of Greece on 8 November 1912. Thessaloniki exhibits Byzantine architecture, including numerous Paleochristian and Byzantine monuments, a World Heritage Site, and several Roman, Ottoman and Sephardic Jewish structures.
Thessaloniki is a popular tourist destination in Greece. In 2013, National Geographic Magazine included Thessaloniki in its top tourist destinations worldwide, while in 2014 Financial Times FDI magazine (Foreign Direct Investments) declared Thessaloniki as the best mid-sized European city of the future for human capital and lifestyle."
Eindhoven,Netherlands,51.4392648,5.478633,Eindhoven,"Eindhoven (Dutch pronunciation: [ˈɛintˌɦoːvə(n)] ; literally ""Last Hooves"") is a city and municipality of the Netherlands, located in the southern province of North Brabant of which it is its largest and is also located in the Dutch part of the natural region the Campine. With a population of 238,326 on 1 January 2022, it is the fifth-largest city of the Netherlands and the largest outside the Randstad conurbation.
Eindhoven was originally located at the confluence of the Dommel and Gender. A municipality since the 13th century, Eindhoven witnessed rapid growth starting in the 1900s by textile and tobacco industries. Two well known companies: DAF Trucks and Philips were founded in the city; Philips would go on to become a major multinational conglomerate while based in Eindhoven. Apart from Philips, Eindhoven also contains the globally famous Design Academy Eindhoven.
Neighbouring cities and towns include Son en Breugel, Nuenen, Geldrop-Mierlo, Helmond, Heeze-Leende, Waalre, Veldhoven, Eersel, Oirschot and Best. The agglomeration has a population of 337,487. The metropolitan area consists of 780,611 inhabitants. The city region has a population of 753,426. The Brabantse Stedenrij combined metropolitan area has about two million inhabitants."
Vilnius,Lithuania,54.6870458,25.2829111,Vilnius,"Vilnius ( VIL-nee-əs, Lithuanian: [ˈvʲɪlʲnʲʊs] ; previously known in English as Vilna, see other names) is the capital of and largest city in Lithuania, and the second-most populous city in the Baltic states. As of January 2024, Vilnius' estimated population was 602,430, and the Vilnius urban area which extends beyond the city limits has an estimated population of 708,627.
Vilnius is notable for the architecture of its Old Town, considered one of the largest and best-preserved old towns of Europe. Vilnius was declared a UNESCO World Heritage Site in 1994. The architectural style known as Vilnian Baroque is named after the city, which is the easternmost Baroque city and the largest north of the Alps.
The city was already noted for its multicultural population in the time of the Polish–Lithuanian Commonwealth, with contemporary sources comparing it to Babylon. Before World War II and the Holocaust, Vilnius was one of the most important Jewish centers in Europe. Its Jewish influence has led to its nickname ""the Jerusalem of Lithuania"". Napoleon called it ""the Jerusalem of the North"" as he passed through in 1812.
In 2009, Vilnius was the European Capital of Culture, together with Linz in Austria. In 2021, Vilnius was named one of fDi's 25 Global Cities of the Future. Vilnius is considered one of the major world financial centres, ranked 76th globally and 29th in Europe, according to the Global Financial Centres Index. In 2023, Vilnius hosted the 2023 NATO Summit. Vilnius is a member of Eurocities and the Union of Capitals of the European Union (UCEU).

"
Warsaw,Poland,52.2319581,21.0067249,Warsaw,"Warsaw, officially the Capital City of Warsaw, is the capital and largest city of Poland. The metropolis stands on the River Vistula in east-central Poland. Its population is officially estimated at 1.86 million residents within a greater metropolitan area of 3.27 million residents, which makes Warsaw the 7th most-populous city in the European Union. The city area measures 517 km2 (200 sq mi) and comprises 18 districts, while the metropolitan area covers 6,100 km2 (2,355 sq mi). Warsaw is an alpha global city, a major cultural, political and economic hub, and the country's seat of government. It is also capital of the Masovian Voivodeship.
Warsaw traces its origins to a small fishing town in Masovia. The city rose to prominence in the late 16th century, when Sigismund III decided to move the Polish capital and his royal court from Kraków. Warsaw served as the de facto capital of the Polish–Lithuanian Commonwealth until 1795, and subsequently as the seat of Napoleon's Duchy of Warsaw. The 19th century and its Industrial Revolution brought a demographic boom which made it one of the largest and most densely populated cities in Europe. Known then for its elegant architecture and boulevards, Warsaw was bombed and besieged at the start of World War II in 1939. Much of the historic city was destroyed and its diverse population decimated by the Ghetto Uprising in 1943, the general Warsaw Uprising in 1944 and systematic razing.
Warsaw is served by two international airports, the busiest being Warsaw Chopin as well as the smaller Warsaw Modlin intended for low-cost carriers. Major public transport services operating in the city include the Warsaw Metro, buses, commuter rail service and an extensive tram network. The city is a significant centre of research and development, business process outsourcing, and information technology outsourcing. The Warsaw Stock Exchange is the largest and most important in Central and Eastern Europe. Frontex, the European Union agency for external border security, and ODIHR, one of the principal institutions of the Organization for Security and Co-operation in Europe, have their headquarters in Warsaw. As of 2022, Warsaw has one of the highest number of skyscrapers in Europe while Varso Place is the tallest building in the European Union.
The city is home to renowned universities such as the University of Warsaw, the Warsaw University of Technology, SGH Warsaw School of Economics, Chopin University of Music and Kozminski University. It also hosts the Polish Academy of Sciences, National Philharmonic Orchestra, the National Museum, Zachęta Art Gallery and the Warsaw Grand Theatre, the largest of its kind in the world. The reconstructed Old Town, which represents examples of nearly every European architectural style and historical period, was listed as a World Heritage Site in 1980. Other architectural attractions include the Royal Castle, Sigismund's Column, the Wilanów Palace, the Palace on the Isle, St. John's Archcathedral, Main Market Square, and numerous churches and mansions along the Royal Route. The Warsaw Zoo is among the largest and most-visited zoological gardens in the country. The city possesses thriving arts and club scenes, gourmet restaurants and large urban green spaces, with around a quarter of the city's area occupied by parks. In sports, the city is known as the home of the top-tier football club Legia Warsaw, the Warsaw Marathon and Poland's national football stadium Stadion Narodowy."
Podgorica,Montenegro,42.4415238,19.2621081,Podgorica,"Podgorica (Подгорица, pronounced [pǒdɡoritsa]; lit. 'under the hill') is the capital and largest city of Montenegro. The city is just north of Lake Skadar and close to coastal destinations on the Adriatic Sea. Historically, it was Podgorica's position at the confluence of the Ribnica and Morača rivers and at the meeting-point of the fertile Zeta Plain and Bjelopavlići Valley that encouraged settlement. The surrounding landscape is predominantly mountainous terrain."
Ljubljana,Slovenia,46.0500268,14.5069289,Ljubljana,"Ljubljana (also known by other historical names) is the capital and largest city of Slovenia, located along a trade route between the northern Adriatic Sea and the Danube region, north of the country's largest marsh, inhabited since prehistoric times. It is the country's cultural, educational, economic, political and administrative center.
During antiquity, a Roman city called Emona stood in the area. The city was first mentioned in the first half of the 12th century. It was the historical capital of Carniola, one of the Slovene-inhabited parts of the Habsburg monarchy. It was under Habsburg rule from the Middle Ages until the dissolution of the Austro-Hungarian Empire in 1918. After World War II, Ljubljana became the capital of the Socialist Republic of Slovenia, part of the Socialist Federal Republic of Yugoslavia. The city retained this status until Slovenia became independent in 1991 and Ljubljana became the capital of the newly formed state."
Akureyri,Iceland,65.68390355,-18.11217559813441,Akureyri,"Akureyri ([ˈaːkʏrˌeiːrɪ], locally [ˈaːkʰʏrˌeiːrɪ] ) is a town in northern Iceland. Akureyrarbær [-ˌeiːrarˌpaiːr̥] (""town of Akureyri"") is Iceland's fifth most populous municipality and the largest outside the Capital Region. The municipality includes the town's neighbourhood at the head of Eyjafjörður and two farther islands: Hrísey at the mouth of Eyjafjörður and Grímsey off the coast.
Nicknamed the ""Capital of North Iceland"", Akureyri is an important port and fishing centre. The area where Akureyri is located was settled in the 9th century, but did not receive a municipal charter until 1786. Allied units were based in the town during World War II. Further growth occurred after the war as the Icelandic population increasingly moved to urban areas.
The area has a relatively mild climate because of geographical factors, and the town's ice-free harbour has played a significant role in its history."
Stockholm,Sweden,59.3251172,18.0710935,Stockholm,"Stockholm (Swedish: [ˈstɔ̂kː(h)ɔlm] ) is the capital and most populous city of Sweden as well as the largest urban area in the Nordic countries. Approximately 1 million people live in the municipality, with 1.6 million in the urban area, and 2.4 million in the metropolitan area. The city stretches across fourteen islands where Lake Mälaren flows into the Baltic Sea. Outside the city to the east, and along the coast, is the island chain of the Stockholm archipelago. The area has been settled since the Stone Age, in the 6th millennium BC, and was founded as a city in 1252 by Swedish statesman Birger Jarl. The city serves as the county seat of Stockholm County.
Stockholm is the cultural, media, political, and economic centre of Sweden. The Stockholm region alone accounts for over a third of the country's GDP, and is among the top 10 regions in Europe by GDP per capita. Considered a global city, it is the largest in Scandinavia and the main centre for corporate headquarters in the Nordic region. The city is home to some of Europe's top ranking universities, such as the Karolinska Institute, Stockholm School of Economics, KTH Royal Institute of Technology and Stockholm University. It hosts the annual Nobel Prize ceremonies and banquet at the Stockholm Concert Hall and Stockholm City Hall. One of the city's most prized museums, the Vasa Museum, is the most visited museum in Scandinavia. The Stockholm metro, opened in 1950, is well known for the decor of its stations; it has been called the longest art gallery in the world. The city was the host of the 1912 Summer Olympics, and has played host to several other international sports events since.
Stockholm is Sweden's primary financial centre, one of the largest in Scandinavia, and hosts several of Sweden's largest companies. Furthermore, the headquarters of most of Sweden's largest banks are in Stockholm. Stockholm is one of Europe's major tech centres; the city has sometimes been called Europe's innovation hub. The Stockholm region has a GDP of around $180 billion, and Stockholm County has the highest GDP per capita of all counties in Sweden.
Stockholm is the seat of the Swedish government and most of its agencies, including the highest courts in the judiciary, and the official residences of the Swedish monarch and the Prime Minister. The government has its seat in the Rosenbad building, the Riksdag (Swedish parliament) is seated in the Parliament House, and the Prime Minister's residence is adjacent at the Sager House. Stockholm Palace is the official residence and principal workplace of the Swedish monarch, while Drottningholm Palace in neighbouring Ekerö serves as the Royal Family's private residence."
Belfast,United Kingdom,54.596391,-5.9301829,Belfast,"Belfast (  BEL-fast,  -⁠fahst; from Irish: Béal Feirste [bʲeːlˠ ˈfʲɛɾˠ(ə)ʃtʲə]) is the capital city and principal port of Northern Ireland, standing on the banks of the River Lagan and connected to the open sea through Belfast Lough and the North Channel. It is second to Dublin as the largest city on the island of Ireland with a population in 2021 of 345,418 and a metro area population of 671,559.
Established as an English settlement early in the 17th century, its growth was driven by an influx of Scottish-descendant Presbyterians. Their disaffection with Ireland's Anglican establishment contributed to the rebellion of 1798, and to the union with Great Britain—later regarded as a key to the town's industrial transformation. When granted city status in 1888, Belfast was the world's largest centre of linen manufacture, and by the 1900s her shipyards were building up to a quarter of total United Kingdom tonnage.
Sectarian tensions accompanied the growth of an Irish Catholic population drawn by mill and factory employment from western districts. Heightened by division over Ireland's future in the United Kingdom, these twice erupted in periods of sustained violence: in 1920-22, as Belfast emerged as the capital of the six northeast counties retaining the British connection, and over three decades from the late 1960s during which the British Army was continually deployed on the streets. A legacy of conflict is the barrier-reinforced separation of Protestant and Catholic working-class districts.
Since the 1998 Belfast Agreement, the electoral balance in the once unionist-controlled city has shifted, albeit with no overall majority, in favour of Irish nationalists. At the same time, new immigrants are adding to the growing number of residents unwilling to identify with either of the two communal traditions.
Belfast has seen significant services sector growth, with important contributions from financial technology (fintech), from tourism and, with facilities in the redeveloped Harbour Estate, from film. It retains a port with commercial and industrial docks, including a reduced Harland & Wolff shipyard and aerospace and defence contractors. Post Brexit, Belfast and Northern Ireland remain, uniquely, within both the British domestic and European Single trading areas for goods.
The city is served by two airports: George Best Belfast City Airport on the Lough shore and Belfast International Airport 15 miles (24 kilometres) west of the city. It supports two universities: on the north-side of the city centre, Ulster University, and on the southside the longer established Queens University. Since 2021, Belfast has been a UNESCO designated City of Music."
